From	To
Q20079	WBGene00018074
Q20084	WBGene00001368
Q20085	WBGene00006938
Q20086	WBGene00009450
Q20100	WBGene00018088
Q20107	WBGene00001426
Q20108	WBGene00009492
Q20117	WBGene00001527
Q20118	WBGene00009505
Q20121	WBGene00018152
Q20123	WBGene00018150
Q20124	WBGene00018149
Q20128	WBGene00018154
Q20129	WBGene00009507
Q20135	WBGene00000657
Q20136	WBGene00004300
Q20140	WBGene00009531
Q20142	WBGene00000745
Q20143	WBGene00018174
Q20144	WBGene00018175
Q20155	WBGene00009532
Q20157	WBGene00018181
Q20164	WBGene00002012
Q20166	WBGene00000775
Q20168	WBGene00009542
Q20173	WBGene00018187
Q20176	WBGene00003555
Q20177	WBGene00018184
Q20183	WBGene00006415
Q20191	WBGene00003532
Q20197	WBGene00018213
Q20199	WBGene00018214
Q20201	WBGene00004950
Q20203	WBGene00000822
Q20206	WBGene00004480
Q20220	WBGene00018238
Q20228	WBGene00004478
Q20229	WBGene00003076
Q20230	WBGene00009575
Q20239	WBGene00009583
Q20240	WBGene00009586
Q20241	WBGene00006470
Q20255	WBGene00022696
Q20257	WBGene00006547
Q20263	WBGene00018270
Q20264	WBGene00018269
Q20270	WBGene00000746
Q20273	WBGene00009617
Q20275	WBGene00009619
Q20278	WBGene00009622
Q20296	WBGene00018319
Q20298	WBGene00018317
Q20305	WBGene00002032
Q20306	WBGene00018339
Q20308	WBGene00018340
Q20332	WBGene00009632
Q20334	WBGene00006584
Q20340	WBGene00009636
Q20344	WBGene00009635
Q20347	WBGene00003368
Q20352	WBGene00000117
Q20364	WBGene00009654
Q20365	WBGene00004283
Q20374	WBGene00009661
Q20375	WBGene00018398
Q20380	WBGene00018403
Q20381	WBGene00018402
Q20390	WBGene00004092
Q20393	WBGene00009681
Q20432	WBGene00018474
Q20435	WBGene00000222
Q20436	WBGene00009726
Q20440	WBGene00001559
Q20443	WBGene00004183
Q20446	WBGene00009769
Q20447	WBGene00009771
Q20448	WBGene00009772
Q20449	WBGene00009773
Q20471	WBGene00002203
Q20480	WBGene00004801
Q20481	WBGene00004802
Q20487	WBGene00018520
Q20496	WBGene00004356
Q20497	WBGene00001081
Q20502	WBGene00009813
Q20523	WBGene00009811
Q20538	WBGene00018566
Q20546	WBGene00009829
Q20548	WBGene00009831
Q20563	WBGene00006393
Q20577	WBGene00009852
Q20585	WBGene00004463
Q20589	WBGene00009881
Q20591	WBGene00009882
Q20600	WBGene00018639
Q20603	WBGene00009895
Q20608	WBGene00004742
Q20609	WBGene00009891
Q20611	WBGene00009902
Q20612	WBGene00009903
Q20624	WBGene00009885
Q20628	WBGene00000392
Q20634	WBGene00009918
Q20636	WBGene00001680
Q20641	WBGene00003776
Q20644	WBGene00009922
Q20647	WBGene00004439
Q20652	WBGene00009930
Q20655	WBGene00001502
Q20665	WBGene00018692
Q20676	WBGene00018701
Q20678	WBGene00018703
Q20679	WBGene00002497
Q20680	WBGene00009944
Q20683	WBGene00009947
Q20696	WBGene00018735
Q20697	WBGene00018737
Q20716	WBGene00009966
Q20719	WBGene00009992
Q20728	WBGene00009987
Q20733	WBGene00010012
Q20736	WBGene00000164
Q20737	WBGene00010028
Q20748	WBGene00010015
Q20751	WBGene00002065
Q20752	WBGene00006059
Q20754	WBGene00000615
Q20755	WBGene00010042
Q20758	WBGene00000187
Q20759	WBGene00010045
Q20760	WBGene00010044
Q20772	WBGene00010052
Q20774	WBGene00001031
Q20778	WBGene00001076
Q20779	WBGene00006519
Q20780	WBGene00000107
Q20781	WBGene00000279
Q20787	WBGene00018827
Q20788	WBGene00006388
Q20796	WBGene00010075
Q20797	WBGene00006373
Q20798	WBGene00004768
Q20805	WBGene00000727
Q20819	WBGene00010094
Q20821	WBGene00010096
Q20822	WBGene00010097
Q20829	WBGene00018877
Q20833	WBGene00010111
Q20847	WBGene00018901
Q20849	WBGene00018900
Q20871	WBGene00018966
Q20874	WBGene00018964
Q20875	WBGene00018967
Q20893	WBGene00018986
Q20911	WBGene00013855
Q20921	WBGene00000733
Q20922	WBGene00000732
Q20927	WBGene00000729
Q20932	WBGene00000276
Q20937	WBGene00002845
Q20938	WBGene00004462
Q20943	WBGene00003408
Q20950	WBGene00010204
Q20959	WBGene00019022
Q20965	WBGene00010232
Q20966	WBGene00010233
Q20969	WBGene00010231
Q20970	WBGene00003415
Q20992	WBGene00019060
Q21000	WBGene00019064
Q21004	WBGene00010272
Q21012	WBGene00010286
Q21018	WBGene00010303
Q21025	WBGene00019087
Q21029	WBGene00003822
Q21035	WBGene00000401
Q21037	WBGene00003882
Q21038	WBGene00006896
Q21041	WBGene00006897
Q21049	WBGene00006364
Q21053	WBGene00006933
Q21054	WBGene00019127
Q21065	WBGene00002051
Q21069	WBGene00010450
Q21083	WBGene00010458
Q21084	WBGene00010459
Q21086	WBGene00003821
Q21102	WBGene00010484
Q21106	WBGene00014243
Q21109	WBGene00010488
Q21115	WBGene00010496
Q21121	WBGene00019296
Q21122	WBGene00019295
Q21130	WBGene00010505
Q21145	WBGene00010510
Q21146	WBGene00019328
Q21153	WBGene00019326
Q21155	WBGene00004388
Q21166	WBGene00006351
Q21184	WBGene00000728
Q21191	WBGene00019364
Q21192	WBGene00002988
Q21194	WBGene00019365
Q21201	WBGene00010554
Q21209	WBGene00000265
Q21215	WBGene00010556
Q21217	WBGene00001794
Q21219	WBGene00003877
Q21221	WBGene00045192
Q21224	WBGene00010564
Q21225	WBGene00010565
Q21230	WBGene00010560
Q21233	WBGene00019401
Q21243	WBGene00019406
Q21265	WBGene00019478
Q21270	WBGene00019481
Q21276	WBGene00010627
Q21278	WBGene00010629
Q21284	WBGene00019492
Q21285	WBGene00000929
Q21286	WBGene00019493
Q21301	WBGene00010641
Q21302	WBGene00006963
Q21303	WBGene00010642
Q21307	WBGene00003185
Q21313	WBGene00001328
Q21322	WBGene00004385
Q21323	WBGene00004386
Q21324	WBGene00001033
Q21336	WBGene00010670
Q21338	WBGene00005015
Q21339	WBGene00003519
Q21347	WBGene00010675
Q21350	WBGene00010676
Q21351	WBGene00010677
Q21374	WBGene00010704
Q21376	WBGene00006308
Q21389	WBGene00010716
Q21407	WBGene00019612
Q21408	WBGene00004951
Q21412	WBGene00010734
Q21417	WBGene00006394
Q21430	WBGene00010776
Q21433	WBGene00004877
Q21434	WBGene00004876
Q21436	WBGene00003789
Q21437	WBGene00000659
Q21441	WBGene00006874
Q21443	WBGene00003052
Q21444	WBGene00000585
Q21452	WBGene00010809
Q21453	WBGene00010810
Q21455	WBGene00010811
Q21463	WBGene00019730
Q21473	WBGene00000175
Q21480	WBGene00019748
Q21483	WBGene00010838
Q21484	WBGene00044069
Q21486	WBGene00010844
Q21489	WBGene00010839
Q21501	WBGene00001585
Q21502	WBGene00003218
Q21503	WBGene00010846
Q21504	WBGene00010847
Q21515	WBGene00010872
Q21526	WBGene00001523
Q21531	WBGene00002066
Q21541	WBGene00010922
Q21544	WBGene00010924
Q21545	WBGene00010925
Q21549	WBGene00010941
Q21554	WBGene00010890
Q21555	WBGene00010889
Q21556	WBGene00000703
Q21558	WBGene00010891
Q21559	WBGene00000122
Q21562	WBGene00000653
Q21568	WBGene00010896
Q21593	WBGene00000246
Q21601	WBGene00010905
Q21603	WBGene00010904
Q21623	WBGene00010975
Q21624	WBGene00000768
Q21625	WBGene00001002
Q21626	WBGene00010974
Q21633	WBGene00006713
Q21641	WBGene00019828
Q21643	WBGene00019827
Q21653	WBGene00019832
Q21657	WBGene00010983
Q21697	WBGene00019867
Q21702	WBGene00011003
Q21703	WBGene00011004
Q21734	WBGene00011352
Q21735	WBGene00004305
Q21736	WBGene00011032
Q21737	WBGene00011033
Q21739	WBGene00011035
Q21742	WBGene00019890
Q21746	WBGene00019893
Q21747	WBGene00019888
Q21750	WBGene00019895
Q21752	WBGene00019900
Q21753	WBGene00019899
Q21754	WBGene00004039
Q21755	WBGene00019898
Q21756	WBGene00019901
Q21758	WBGene00019902
Q21763	WBGene00011038
Q21765	WBGene00011040
Q21773	WBGene00000963
Q21774	WBGene00011064
Q21775	WBGene00011065
Q21795	WBGene00011089
Q21800	WBGene00011094
Q21801	WBGene00011095
Q21812	WBGene00011106
Q21815	WBGene00003254
Q21817	WBGene00019937
Q21824	WBGene00011110
Q21827	WBGene00011109
Q21828	WBGene00011119
Q21829	WBGene00000520
Q21831	WBGene00011111
Q21832	WBGene00004387
Q21854	WBGene00006493
Q21855	WBGene00000755
Q21875	WBGene00004140
Q21882	WBGene00011181
Q21898	WBGene00006910
Q21902	WBGene00003157
Q21915	WBGene00003064
Q21918	WBGene00011224
Q21920	WBGene00011240
Q21921	WBGene00004800
Q21924	WBGene00011237
Q21925	WBGene00011239
Q21926	WBGene00002152
Q21928	WBGene00044061
Q21929	WBGene00000984
Q21930	WBGene00004442
Q21938	WBGene00011248
Q21939	WBGene00011247
Q21944	WBGene00020007
Q21945	WBGene00001759
Q21954	WBGene00020018
Q21955	WBGene00007016
Q21960	WBGene00020026
Q21962	WBGene00020022
Q21966	WBGene00000217
Q21970	WBGene00011259
Q21973	WBGene00011258
Q21974	WBGene00006748
Q21986	WBGene00020068
Q21988	WBGene00000137
Q21993	WBGene00020112
Q21997	WBGene00020109
Q22002	WBGene00003107
Q22003	WBGene00011302
Q22004	WBGene00011303
Q22006	WBGene00004185
Q22009	WBGene00011305
Q22013	WBGene00011306
Q22017	WBGene00011271
Q22018	WBGene00011272
Q22019	WBGene00011275
Q22020	WBGene00011274
Q22024	WBGene00001207
Q22031	WBGene00011281
Q22033	WBGene00011283
Q22036	WBGene00006606
Q22037	WBGene00001999
Q22038	WBGene00004357
Q22045	WBGene00004279
Q22046	WBGene00011311
Q22054	WBGene00004485
Q22067	WBGene00020146
Q22070	WBGene00004038
Q22071	WBGene00003177
Q22078	WBGene00003788
Q22088	WBGene00011348
Q22093	WBGene00011368
Q22099	WBGene00002238
Q22100	WBGene00002183
Q22109	WBGene00020168
Q22111	WBGene00020169
Q22120	WBGene00020197
Q22122	WBGene00020196
Q22123	WBGene00020199
Q22129	WBGene00020195
Q22134	WBGene00011407
Q22135	WBGene00011408
Q22137	WBGene00011409
Q22138	WBGene00001036
Q22139	WBGene00011411
Q22140	WBGene00011412
Q22141	WBGene00007045
Q22143	WBGene00000543
Q22161	WBGene00011440
Q22162	WBGene00011441
Q22169	WBGene00020216
Q22170	WBGene00002071
Q22171	WBGene00020215
Q22174	WBGene00011449
Q22178	WBGene00011451
Q22183	WBGene00000696
Q22187	WBGene00011454
Q22189	WBGene00011456
Q22205	WBGene00020220
Q22230	WBGene00011467
Q22235	WBGene00011480
Q22236	WBGene00004985
Q22240	WBGene00011507
Q22243	WBGene00020289
Q22249	WBGene00011523
Q22250	WBGene00011524
Q22251	WBGene00011526
Q22252	WBGene00011528
Q22253	WBGene00004465
Q22254	WBGene00011529
Q22256	WBGene00000720
Q22257	WBGene00001830
Q22260	WBGene00000719
Q22267	WBGene00011543
Q22271	WBGene00006792
Q22279	WBGene00011573
Q22289	WBGene00006546
Q22292	WBGene00006545
Q22302	WBGene00020301
Q22306	WBGene00011579
Q22307	WBGene00004355
Q22316	WBGene00011590
Q22322	WBGene00020322
Q22328	WBGene00002976
Q22329	WBGene00003394
Q22342	WBGene00020334
Q22343	WBGene00011615
Q22347	WBGene00020366
Q22361	WBGene00011648
Q22366	WBGene00006750
Q22369	WBGene00000618
Q22370	WBGene00011679
Q22374	WBGene00003840
Q22379	WBGene00000740
Q22380	WBGene00000741
Q22392	WBGene00000982
Q22393	WBGene00000730
Q22406	WBGene00011719
Q22409	WBGene00011717
Q22410	WBGene00011718
Q22412	WBGene00011722
Q22417	WBGene00020441
Q22419	WBGene00020436
Q22421	WBGene00011724
Q22422	WBGene00001577
Q22431	WBGene00020462
Q22438	WBGene00011740
Q22453	WBGene00020480
Q22469	WBGene00011758
Q22470	WBGene00011759
Q22472	WBGene00004363
Q22483	WBGene00020499
Q22484	WBGene00020498
Q22492	WBGene00020509
Q22494	WBGene00020507
Q22495	WBGene00006638
Q22496	WBGene00011776
Q22498	WBGene00011775
Q22505	WBGene00020511
Q22510	WBGene00001434
Q22515	WBGene00011771
Q22516	WBGene00000482
Q22528	WBGene00011806
Q22529	WBGene00011807
Q22541	WBGene00011821
Q22544	WBGene00011824
Q22554	WBGene00020553
Q22557	WBGene00011834
Q22574	WBGene00020581
Q22585	WBGene00020572
Q22592	WBGene00000247
Q22601	WBGene00000161
Q22616	WBGene00011872
Q22618	WBGene00000080
Q22619	WBGene00020636
Q22629	WBGene00000961
Q22633	WBGene00001993
Q22639	WBGene00006934
Q22640	WBGene00011892
Q22647	WBGene00011897
Q22651	WBGene00000737
Q22662	WBGene00011912
Q22666	WBGene00011917
Q22667	WBGene00002179
Q22668	WBGene00011918
Q22670	WBGene00004318
Q22672	WBGene00011914
Q22686	WBGene00020701
Q22705	WBGene00011966
Q22706	WBGene00004752
Q22707	WBGene00011967
Q22708	WBGene00006367
Q22712	WBGene00003476
Q22716	WBGene00004446
Q22717	WBGene00001950
Q22718	WBGene00011976
Q22720	WBGene00001515
Q22743	WBGene00006414
Q22744	WBGene00011995
Q22751	WBGene00001041
Q22752	WBGene00012004
Q22757	WBGene00020782
Q22758	WBGene00020781
Q22765	WBGene00012010
Q22768	WBGene00012007
Q22781	WBGene00020812
Q22782	WBGene00004270
Q22790	WBGene00012029
Q22792	WBGene00012030
Q22794	WBGene00020822
Q22795	WBGene00004781
Q22797	WBGene00020820
Q22798	WBGene00020823
Q22799	WBGene00001005
Q22800	WBGene00006463
Q22802	WBGene00007060
Q22804	WBGene00020825
Q22816	WBGene00012033
Q22820	WBGene00000515
Q22830	WBGene00003883
Q22836	WBGene00004806
Q22856	WBGene00012142
Q22866	WBGene00002978
Q22875	WBGene00004929
Q22885	WBGene00015219
Q22888	WBGene00002062
Q22908	WBGene00016344
Q22909	WBGene00000451
Q22910	WBGene00000452
Q22915	WBGene00016500
Q22916	WBGene00016497
Q22918	WBGene00016496
Q22922	WBGene00000391
Q22938	WBGene00016867
Q22942	WBGene00000510
Q22943	WBGene00003907
Q22945	WBGene00017262
Q22947	WBGene00004358
Q22949	WBGene00017261
Q22955	WBGene00017364
Q22961	WBGene00017768
Q22967	WBGene00017766
Q22968	WBGene00017765
Q22976	WBGene00018480
Q22977	WBGene00018479
Q23022	WBGene00006774
Q23023	WBGene00006786
Q23033	WBGene00020086
Q23049	WBGene00000244
Q23067	WBGene00020910
Q23068	WBGene00020909
Q23083	WBGene00022501
Q23086	WBGene00022498
Q23087	WBGene00022646
Q23088	WBGene00022812
Q23089	WBGene00002078
Q23098	WBGene00012166
Q23102	WBGene00012172
Q23104	WBGene00012170
Q23116	WBGene00012177
Q23121	WBGene00004698
Q23124	WBGene00002227
Q23125	WBGene00012204
Q23126	WBGene00012205
Q23130	WBGene00012203
Q23146	WBGene00004271
Q23150	WBGene00000754
Q23155	WBGene00012244
Q23158	WBGene00000228
Q23165	WBGene00000166
Q23173	WBGene00012280
Q23191	WBGene00004245
Q23192	WBGene00021059
Q23194	WBGene00021058
Q23195	WBGene00021057
Q23202	WBGene00021063
Q23203	WBGene00044319
Q23206	WBGene00021061
Q23215	WBGene00012337
Q23221	WBGene00001395
Q23222	WBGene00000697
Q23223	WBGene00012342
Q23232	WBGene00022420
Q23236	WBGene00003580
Q23237	WBGene00003949
Q23240	WBGene00013854
Q23249	WBGene00013857
Q23255	WBGene00003405
Q23261	WBGene00013870
Q23263	WBGene00000749
Q23270	WBGene00006613
Q23280	WBGene00022599
Q23288	WBGene00004975
Q23290	WBGene00022603
Q23295	WBGene00013880
Q23296	WBGene00013881
Q23312	WBGene00004476
Q23314	WBGene00013892
Q23315	WBGene00001337
Q23316	WBGene00000148
Q23323	WBGene00013900
Q23333	WBGene00013903
Q23334	WBGene00013904
Q23335	WBGene00013905
Q23336	WBGene00013906
Q23356	WBGene00003247
Q23357	WBGene00013917
Q23359	WBGene00003865
Q23361	WBGene00022629
Q23368	WBGene00004756
Q23369	WBGene00013921
Q23381	WBGene00014202
Q23382	WBGene00014204
Q23383	WBGene00014205
Q23387	WBGene00014210
Q23402	WBGene00022851
Q23405	WBGene00001872
Q23419	WBGene00022880
Q23422	WBGene00000650
Q23424	WBGene00001509
Q23444	WBGene00022677
Q23445	WBGene00022678
Q23449	WBGene00004468
Q23450	WBGene00013925
Q23451	WBGene00013924
Q23457	WBGene00004320
Q23459	WBGene00013967
Q23462	WBGene00022694
Q23463	WBGene00001166
Q23481	WBGene00022733
Q23483	WBGene00022734
Q23487	WBGene00022738
Q23493	WBGene00044063
Q23494	WBGene00022742
Q23495	WBGene00022739
Q23497	WBGene00013974
Q23498	WBGene00000212
Q23500	WBGene00000040
Q23508	WBGene00022744
Q23511	WBGene00003074
Q23525	WBGene00022765
Q23528	WBGene00006619
Q23529	WBGene00006997
Q23530	WBGene00022767
Q23536	WBGene00002981
Q23541	WBGene00004319
Q23543	WBGene00003081
Q23544	WBGene00014004
Q23571	WBGene00014054
Q23579	WBGene00001954
Q23580	WBGene00022789
Q23588	WBGene00022817
Q23590	WBGene00001470
Q23595	WBGene00014077
Q23598	WBGene00006491
Q23601	WBGene00004192
Q23612	WBGene00000989
Q23616	WBGene00014092
Q23621	WBGene00014095
Q23623	WBGene00006566
Q23628	WBGene00003057
Q23629	WBGene00014098
Q23639	WBGene00000840
Q23640	WBGene00014106
Q23643	WBGene00014109
Q23644	WBGene00006489
Q23645	WBGene00014111
Q23646	WBGene00014112
Q23651	WBGene00014123
Q23652	WBGene00014124
Q23655	WBGene00003773
Q23658	WBGene00006767
Q23665	WBGene00014152
Q23669	WBGene00014151
Q23670	WBGene00010785
Q23679	WBGene00007022
Q23680	WBGene00006918
Q26261	WBGene00006745
Q27257	WBGene00000996
Q27274	WBGene00004405
Q27389	WBGene00004428
Q27464	WBGene00007108
Q27470	WBGene00015709
Q27471	WBGene00016092
Q27474	WBGene00002985
Q27481	WBGene00006699
Q27482	WBGene00016768
Q27484	WBGene00001915
Q27485	WBGene00001909
Q27487	WBGene00000831
Q27488	WBGene00003923
Q27492	WBGene00017300
Q27493	WBGene00008781
Q27497	WBGene00001747
Q27499	WBGene00018334
Q27505	WBGene00010706
Q27506	WBGene00010705
Q27507	WBGene00010707
Q27511	WBGene00019947
Q27512	WBGene00003589
Q27513	WBGene00011671
Q27514	WBGene00011672
Q27515	WBGene00011673
Q27516	WBGene00011674
Q27517	WBGene00011675
Q27518	WBGene00011676
Q27519	WBGene00000372
Q27520	WBGene00011677
Q27522	WBGene00006416
Q27526	WBGene00011832
Q27527	WBGene00011884
Q27531	WBGene00000373
Q27533	WBGene00012341
Q27535	WBGene00013894
Q27536	WBGene00014203
Q27538	WBGene00007036
Q27539	WBGene00014172
Q27873	WBGene00003954
Q27874	WBGene00003930
Q27876	WBGene00001922
Q27876	WBGene00001932
Q27876	WBGene00001936
Q27876	WBGene00001940
Q27888	WBGene00002262
Q27894	WBGene00001928
Q27894	WBGene00001926
Q27894	WBGene00001882
Q27894	WBGene00001896
Q27894	WBGene00001894
Q27894	WBGene00001878
Q2A950	WBGene00018013
Q2AAC0	WBGene00022168
Q2HQJ8	WBGene00013109
Q2L6V2	WBGene00015092
Q2L6W9	WBGene00004727
Q2L6Y0	WBGene00019657
Q2L6Y6	WBGene00020110
Q2MDF2	WBGene00044720
Q2PJ68	WBGene00004789
Q2PJ74	WBGene00010284
Q2PJ77	WBGene00010178
Q2V071	WBGene00044697
Q2V4S2	WBGene00001558
Q2WF59	WBGene00020762
Q2WF61	WBGene00044345
Q2WF63	WBGene00019219
Q304D5	WBGene00016278
Q304D8	WBGene00016038
Q304F0	WBGene00044648
Q3LFN0	WBGene00044637
Q3S1J0	WBGene00044614
Q3S1L2	WBGene00020594
Q3S1M2	WBGene00003407
Q3V5I7	WBGene00022152
Q3V5J2	WBGene00044609
Q3V5J4	WBGene00022174
Q3V5K0	WBGene00004047
Q3V5K6	WBGene00044612
Q3Y400	WBGene00044608
Q3Y402	WBGene00016046
Q3Y416	WBGene00000518
Q400L7	WBGene00018837
Q400N4	WBGene00018847
Q45EK7	WBGene00016014
Q45EL5	WBGene00006590
Q45FX5	WBGene00006887
Q4TT81	WBGene00044423
Q4TT88	WBGene00003914
Q4TTA0	WBGene00044303
Q4U220	WBGene00044388
Q4W4Z2	WBGene00044305
Q4W5Q8	WBGene00044440
Q4W5T0	WBGene00044344
Q4ZGE3	WBGene00044331
Q4ZGE4	WBGene00044332
Q52GY8	WBGene00044286
Q53U87	WBGene00004732
Q564Q1	WBGene00008132
Q564Q6	WBGene00044201
Q564U4	WBGene00044187
Q564W8	WBGene00044236
Q564X0	WBGene00007979
Q564X7	WBGene00044251
Q5CZ37	WBGene00044094
Q5CZ52	WBGene00043992
Q5DX36	WBGene00050941
Q5DX48	WBGene00004728
Q5F4W0	WBGene00019994
Q5FC21	WBGene00044025
Q5FC79	WBGene00044049
Q5WRN3	WBGene00043057
Q5WRR6	WBGene00017866
Q5WRS4	WBGene00015509
Q5WRT0	WBGene00018514
Q5WRT9	WBGene00019940
Q5ZEQ3	WBGene00012390
Q5ZR75	WBGene00020516
Q5ZR76	WBGene00015678
Q60F73	WBGene00022313
Q65CM5	WBGene00016920
Q65XX2	WBGene00021831
Q65XX9	WBGene00021534
Q65XY1	WBGene00022469
Q65ZG6	WBGene00003480
Q65ZI3	WBGene00000993
Q65ZJ7	WBGene00016316
Q65ZK1	WBGene00023489
Q688C0	WBGene00023487
Q688Z4	WBGene00022378
Q69Z08	WBGene00012332
Q6A1T5	WBGene00008667
Q6A573	WBGene00021549
Q6A575	WBGene00023422
Q6A577	WBGene00020283
Q6A586	WBGene00017037
Q6A590	WBGene00020884
Q6AHP8	WBGene00001425
Q6AHQ8	WBGene00018467
Q6AHR3	WBGene00020107
Q6AW03	WBGene00021355
Q6AW06	WBGene00021474
Q6AW08	WBGene00022121
Q6BER5	WBGene00009180
Q6BER6	WBGene00007704
Q6BES9	WBGene00008552
Q6BEU0	WBGene00014669
Q6BEV3	WBGene00011558
Q6BEW1	WBGene00017852
Q6DNF3	WBGene00001557
Q6DNF4	WBGene00001556
Q6DNF7	WBGene00001552
Q6EUU0	WBGene00012967
Q6EZG5	WBGene00002041
Q6I6D4	WBGene00001119
Q7JKC3	WBGene00010406
Q7JKP6	WBGene00002027
Q7JKY3	WBGene00001054
Q7JL16	WBGene00000177
Q7JLH4	WBGene00011837
Q7JMM5	WBGene00011642
Q7JMR0	WBGene00009372
Q7JNG1	WBGene00000230
Q7JNM2	WBGene00022502
Q7JNM3	WBGene00004335
Q7JP60	WBGene00019959
Q7JP61	WBGene00006411
Q7JP67	WBGene00017342
Q7JP68	WBGene00018569
Q7JP75	WBGene00000872
Q7JP80	WBGene00020481
Q7JPD8	WBGene00022885
Q7JPF0	WBGene00002242
Q7JPI4	WBGene00016438
Q7K707	WBGene00013597
Q7K755	WBGene00001636
Q7KPV0	WBGene00001745
Q7KPW6	WBGene00017999
Q7KPW7	WBGene00017997
Q7YSI9	WBGene00006788
Q7YTG6	WBGene00012371
Q7YTG8	WBGene00009336
Q7YTG9	WBGene00044329
Q7YTI4	WBGene00013332
Q7YTL5	WBGene00010771
Q7YTP0	WBGene00009191
Q7YTQ3	WBGene00008491
Q7YTU0	WBGene00013969
Q7YTU4	WBGene00001334
Q7YWL9	WBGene00014020
Q7YWN1	WBGene00014174
Q7YWP5	WBGene00012920
Q7YWR3	WBGene00012780
Q7YWR7	WBGene00012514
Q7YWU7	WBGene00011621
Q7YWV6	WBGene00011826
Q7YWW8	WBGene00010815
Q7YWW9	WBGene00010694
Q7YWX3	WBGene00010640
Q7YWX7	WBGene00003246
Q7YX12	WBGene00009860
Q7YX26	WBGene00009277
Q7YX40	WBGene00009484
Q7YX41	WBGene00008643
Q7YX44	WBGene00008604
Q7YX48	WBGene00008121
Q7YX52	WBGene00008459
Q7Z003	WBGene00000367
Q7Z139	WBGene00002044
Q7Z144	WBGene00022766
Q86D04	WBGene00000708
Q86D25	WBGene00008288
Q86D99	WBGene00014234
Q86DA5	WBGene00006575
Q86FN3	WBGene00006738
Q86GI2	WBGene00006368
Q86GV3	WBGene00020131
Q86ME6	WBGene00001052
Q86MG7	WBGene00004382
Q86MP1	WBGene00000670
Q86MP2	WBGene00000671
Q86MP3	WBGene00012641
Q86NE2	WBGene00000744
Q86NE3	WBGene00000743
Q86NE4	WBGene00000742
Q86NG3	WBGene00019606
Q86S35	WBGene00000681
Q86S40	WBGene00016810
Q86S57	WBGene00000110
Q86S61	WBGene00021464
Q86S66	WBGene00022042
Q86S68	WBGene00000413
Q86S73	WBGene00022450
Q8I0G4	WBGene00014075
Q8I0Z1	WBGene00013042
Q8I100	WBGene00012644
Q8I103	WBGene00013683
Q8I113	WBGene00011304
Q8I136	WBGene00001629
Q8I4B0	WBGene00014261
Q8I4C0	WBGene00013489
Q8I4C9	WBGene00006795
Q8I4F7	WBGene00044070
Q8I4I9	WBGene00009663
Q8I4K2	WBGene00009334
Q8I4M0	WBGene00008320
Q8I4N3	WBGene00007118
Q8I6Y9	WBGene00006615
Q8I7F8	WBGene00003851
Q8I7G0	WBGene00020193
Q8I7G4	WBGene00001117
Q8I7I5	WBGene00004395
Q8I7J4	WBGene00000762
Q8IA75	WBGene00004045
Q8IA95	WBGene00021354
Q8IAA1	WBGene00021750
Q8IAA2	WBGene00022190
Q8IAA5	WBGene00021758
Q8IAA9	WBGene00000545
Q8IG33	WBGene00017293
Q8IG39	WBGene00016632
Q8IG45	WBGene00016123
Q8IG67	WBGene00016750
Q8IG68	WBGene00003059
Q8IG69	WBGene00016754
Q8IG72	WBGene00016751
Q8ITV6	WBGene00021551
Q8ITY4	WBGene00016808
Q8ITY5	WBGene00016811
Q8ITY6	WBGene00016812
Q8IU09	WBGene00021215
Q8MLZ5	WBGene00001516
Q8MNT0	WBGene00017904
Q8MNT9	WBGene00017304
Q8MNU7	WBGene00016452
Q8MNU8	WBGene00016209
Q8MNV0	WBGene00016045
Q8MNV7	WBGene00015806
Q8MNX1	WBGene00020705
Q8MNY0	WBGene00006722
Q8MP09	WBGene00010984
Q8MPP5	WBGene00012807
Q8MPR9	WBGene00014215
Q8MPX3	WBGene00001038
Q8MQ04	WBGene00006974
Q8MQ20	WBGene00002217
Q8MQ22	WBGene00018953
Q8MQ51	WBGene00009674
Q8MQ52	WBGene00018405
Q8MQ55	WBGene00009580
Q8MQ68	WBGene00002222
Q8MQ86	WBGene00017184
Q8MQA1	WBGene00001187
Q8MQB4	WBGene00016191
Q8MQB5	WBGene00007786
Q8MQC5	WBGene00002233
Q8MQG4	WBGene00007104
Q8MQG6	WBGene00020937
Q8MXF1	WBGene00018991
Q8MXG1	WBGene00019808
Q8MXH3	WBGene00020374
Q8MXH5	WBGene00006809
Q8MXH7	WBGene00015703
Q8MXJ9	WBGene00004206
Q8MXQ7	WBGene00022363
Q8MXR1	WBGene00000256
Q8MXR2	WBGene00022253
Q8MXR3	WBGene00022233
Q8MXS1	WBGene00004277
Q8MXS8	WBGene00021647
Q8MXT1	WBGene00021401
Q8MXT4	WBGene00021370
Q8MXT6	WBGene00000680
Q8MXU3	WBGene00004913
Q8MYL7	WBGene00013220
Q8MYM6	WBGene00012696
Q8MYM8	WBGene00012694
Q8MYM9	WBGene00012693
Q8MYP1	WBGene00012678
Q8STE5	WBGene00000426
Q8T3B9	WBGene00004771
Q8T3C8	WBGene00077690
Q8T3G2	WBGene00007054
Q8T666	WBGene00000846
Q8T7Z0	WBGene00003374
Q8T874	WBGene00000165
Q8T8B9	WBGene00022104
Q8TA52	WBGene00022465
Q8TA83	WBGene00001028
Q8WQ99	WBGene00013709
Q8WQA4	WBGene00001365
Q8WQA8	WBGene00004489
